m,p,lambda,fam,T,Z,ratio,mu,dictatorship,maximal
5,0.3,0.428571428571,65795,-0,2.28571428571,0.5488,0.38416,0,"[(1,), (4,), (5,)]"
5,0.3,0.428571428571,16843011,-0,2.4693877551,0.5929,0.41503,0,"[(1,), (4, 5)]"
5,0.3,0.428571428571,196867,-0,2.4693877551,0.5929,0.41503,0,"[(4,), (1, 5)]"
5,0.3,0.428571428571,16974083,-0,2.65306122449,0.637,0.4459,0,"[(1, 5), (4, 5)]"
5,0.3,0.428571428571,771,-0,2.04081632653,0.49,0.343,0,"[(1, 4)]"
5,0.3,0.428571428571,66307,-0,2.4693877551,0.5929,0.41503,0,"[(1, 4), (5,)]"
5,0.3,0.428571428571,16843523,-0,2.65306122449,0.637,0.4459,0,"[(1, 4), (4, 5)]"
5,0.3,0.428571428571,197379,-0,2.65306122449,0.637,0.4459,0,"[(1, 4), (1, 5)]"
5,0.3,0.428571428571,16974595,-0,2.83673469388,0.6811,0.47677,0,"[(1, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,50529027,-0,2.91545189504,0.7,0.49,0,"[(1, 4, 5)]"
5,0.3,0.428571428571,19,-0,1.85714285714,0.4459,0.31213,0,"[(1,), (3,)]"
5,0.3,0.428571428571,65555,-0,2.28571428571,0.5488,0.38416,0,"[(1,), (3,), (5,)]"
5,0.3,0.428571428571,1114131,-0,2.4693877551,0.5929,0.41503,0,"[(1,), (3, 5)]"
5,0.3,0.428571428571,196627,-0,2.4693877551,0.5929,0.41503,0,"[(3,), (1, 5)]"
5,0.3,0.428571428571,1245203,-0,2.65306122449,0.637,0.4459,0,"[(1, 5), (3, 5)]"
5,0.3,0.428571428571,275,-0,2.28571428571,0.5488,0.38416,0,"[(1,), (3,), (4,)]"
5,0.3,0.428571428571,65811,-0,2.71428571429,0.6517,0.45619,0,"[(1,), (3,), (4,), (5,)]"
5,0.3,0.428571428571,16843027,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (3,), (4, 5)]"
5,0.3,0.428571428571,1114387,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (4,), (3, 5)]"
5,0.3,0.428571428571,17891603,-0,3.08163265306,0.7399,0.51793,0,"[(1,), (3, 5), (4, 5)]"
5,0.3,0.428571428571,196883,-0,2.89795918367,0.6958,0.48706,0,"[(3,), (4,), (1, 5)]"
5,0.3,0.428571428571,16974099,-0,3.08163265306,0.7399,0.51793,0,"[(3,), (1, 5), (4, 5)]"
5,0.3,0.428571428571,1245459,-0,3.08163265306,0.7399,0.51793,0,"[(4,), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18022675,-0,3.26530612245,0.784,0.5488,0,"[(1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,4371,-0,2.4693877551,0.5929,0.41503,0,"[(1,), (3, 4)]"
5,0.3,0.428571428571,69907,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (3, 4), (5,)]"
5,0.3,0.428571428571,16847123,-0,3.08163265306,0.7399,0.51793,0,"[(1,), (3, 4), (4, 5)]"
5,0.3,0.428571428571,1118483,-0,3.08163265306,0.7399,0.51793,0,"[(1,), (3, 4), (3, 5)]"
5,0.3,0.428571428571,17895699,-0,3.26530612245,0.784,0.5488,0,"[(1,), (3, 4), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286331155,-0,3.34402332362,0.8029,0.56203,0,"[(1,), (3, 4, 5)]"
5,0.3,0.428571428571,200979,-0,3.08163265306,0.7399,0.51793,0,"[(3, 4), (1, 5)]"
5,0.3,0.428571428571,16978195,-0,3.26530612245,0.784,0.5488,0,"[(3, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,1249555,-0,3.26530612245,0.784,0.5488,0,"[(3, 4), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18026771,-0,3.44897959184,0.8281,0.57967,0,"[(3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286462227,-0,3.527696793,0.847,0.5929,0,"[(1, 5), (3, 4, 5)]"
5,0.3,0.428571428571,787,-0,2.4693877551,0.5929,0.41503,0,"[(3,), (1, 4)]"
5,0.3,0.428571428571,66323,-0,2.89795918367,0.6958,0.48706,0,"[(3,), (1, 4), (5,)]"
5,0.3,0.428571428571,16843539,-0,3.08163265306,0.7399,0.51793,0,"[(3,), (1, 4), (4, 5)]"
5,0.3,0.428571428571,1114899,-0,3.08163265306,0.7399,0.51793,0,"[(1, 4), (3, 5)]"
5,0.3,0.428571428571,17892115,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (3, 5), (4, 5)]"
5,0.3,0.428571428571,197395,-0,3.08163265306,0.7399,0.51793,0,"[(3,), (1, 4), (1, 5)]"
5,0.3,0.428571428571,16974611,-0,3.26530612245,0.784,0.5488,0,"[(3,), (1, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,50529043,-0,3.34402332362,0.8029,0.56203,0,"[(3,), (1, 4, 5)]"
5,0.3,0.428571428571,1245971,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18023187,-0,3.44897959184,0.8281,0.57967,0,"[(1, 4), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,51577619,-0,3.527696793,0.847,0.5929,0,"[(3, 5), (1, 4, 5)]"
5,0.3,0.428571428571,4883,-0,2.65306122449,0.637,0.4459,0,"[(1, 4), (3, 4)]"
5,0.3,0.428571428571,70419,-0,3.08163265306,0.7399,0.51793,0,"[(1, 4), (3, 4), (5,)]"
5,0.3,0.428571428571,16847635,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (3, 4), (4, 5)]"
5,0.3,0.428571428571,1118995,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (3, 4), (3, 5)]"
5,0.3,0.428571428571,17896211,-0,3.44897959184,0.8281,0.57967,0,"[(1, 4), (3, 4), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286331667,-0,3.527696793,0.847,0.5929,0,"[(1, 4), (3, 4, 5)]"
5,0.3,0.428571428571,201491,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (3, 4), (1, 5)]"
5,0.3,0.428571428571,16978707,-0,3.44897959184,0.8281,0.57967,0,"[(1, 4), (3, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,50533139,-0,3.527696793,0.847,0.5929,0,"[(3, 4), (1, 4, 5)]"
5,0.3,0.428571428571,1250067,-0,3.44897959184,0.8281,0.57967,0,"[(1, 4), (3, 4), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18027283,-0,3.63265306122,0.8722,0.61054,0,"[(1, 4), (3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286462739,-0,3.71137026239,0.8911,0.62377,0,"[(1, 4), (1, 5), (3, 4, 5)]"
5,0.3,0.428571428571,51581715,-0,3.71137026239,0.8911,0.62377,0,"[(3, 4), (3, 5), (1, 4, 5)]"
5,0.3,0.428571428571,320017171,-0,3.79008746356,0.91,0.637,0,"[(1, 4, 5), (3, 4, 5)]"
5,0.3,0.428571428571,51,-0,2.04081632653,0.49,0.343,0,"[(1, 3)]"
5,0.3,0.428571428571,65587,-0,2.4693877551,0.5929,0.41503,0,"[(1, 3), (5,)]"
5,0.3,0.428571428571,1114163,-0,2.65306122449,0.637,0.4459,0,"[(1, 3), (3, 5)]"
5,0.3,0.428571428571,196659,-0,2.65306122449,0.637,0.4459,0,"[(1, 3), (1, 5)]"
5,0.3,0.428571428571,1245235,-0,2.83673469388,0.6811,0.47677,0,"[(1, 3), (1, 5), (3, 5)]"
5,0.3,0.428571428571,3342387,-0,2.91545189504,0.7,0.49,0,"[(1, 3, 5)]"
5,0.3,0.428571428571,307,-0,2.4693877551,0.5929,0.41503,0,"[(1, 3), (4,)]"
5,0.3,0.428571428571,65843,-0,2.89795918367,0.6958,0.48706,0,"[(1, 3), (4,), (5,)]"
5,0.3,0.428571428571,16843059,-0,3.08163265306,0.7399,0.51793,0,"[(1, 3), (4, 5)]"
5,0.3,0.428571428571,1114419,-0,3.08163265306,0.7399,0.51793,0,"[(1, 3), (4,), (3, 5)]"
5,0.3,0.428571428571,17891635,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (3, 5), (4, 5)]"
5,0.3,0.428571428571,196915,-0,3.08163265306,0.7399,0.51793,0,"[(1, 3), (4,), (1, 5)]"
5,0.3,0.428571428571,16974131,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (1, 5), (4, 5)]"
5,0.3,0.428571428571,1245491,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (4,), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18022707,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,3342643,-0,3.34402332362,0.8029,0.56203,0,"[(4,), (1, 3, 5)]"
5,0.3,0.428571428571,20119859,-0,3.527696793,0.847,0.5929,0,"[(1, 3, 5), (4, 5)]"
5,0.3,0.428571428571,4403,-0,2.65306122449,0.637,0.4459,0,"[(1, 3), (3, 4)]"
5,0.3,0.428571428571,69939,-0,3.08163265306,0.7399,0.51793,0,"[(1, 3), (3, 4), (5,)]"
5,0.3,0.428571428571,16847155,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (3, 4), (4, 5)]"
5,0.3,0.428571428571,1118515,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (3, 4), (3, 5)]"
5,0.3,0.428571428571,17895731,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (3, 4), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286331187,-0,3.527696793,0.847,0.5929,0,"[(1, 3), (3, 4, 5)]"
5,0.3,0.428571428571,201011,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (3, 4), (1, 5)]"
5,0.3,0.428571428571,16978227,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (3, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,1249587,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (3, 4), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18026803,-0,3.63265306122,0.8722,0.61054,0,"[(1, 3), (3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286462259,-0,3.71137026239,0.8911,0.62377,0,"[(1, 3), (1, 5), (3, 4, 5)]"
5,0.3,0.428571428571,3346739,-0,3.527696793,0.847,0.5929,0,"[(3, 4), (1, 3, 5)]"
5,0.3,0.428571428571,20123955,-0,3.71137026239,0.8911,0.62377,0,"[(3, 4), (1, 3, 5), (4, 5)]"
5,0.3,0.428571428571,288559411,-0,3.79008746356,0.91,0.637,0,"[(1, 3, 5), (3, 4, 5)]"
5,0.3,0.428571428571,819,-0,2.65306122449,0.637,0.4459,0,"[(1, 3), (1, 4)]"
5,0.3,0.428571428571,66355,-0,3.08163265306,0.7399,0.51793,0,"[(1, 3), (1, 4), (5,)]"
5,0.3,0.428571428571,16843571,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (1, 4), (4, 5)]"
5,0.3,0.428571428571,1114931,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (1, 4), (3, 5)]"
5,0.3,0.428571428571,17892147,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (1, 4), (3, 5), (4, 5)]"
5,0.3,0.428571428571,197427,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (1, 4), (1, 5)]"
5,0.3,0.428571428571,16974643,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (1, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,50529075,-0,3.527696793,0.847,0.5929,0,"[(1, 3), (1, 4, 5)]"
5,0.3,0.428571428571,1246003,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (1, 4), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18023219,-0,3.63265306122,0.8722,0.61054,0,"[(1, 3), (1, 4), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,51577651,-0,3.71137026239,0.8911,0.62377,0,"[(1, 3), (3, 5), (1, 4, 5)]"
5,0.3,0.428571428571,3343155,-0,3.527696793,0.847,0.5929,0,"[(1, 4), (1, 3, 5)]"
5,0.3,0.428571428571,20120371,-0,3.71137026239,0.8911,0.62377,0,"[(1, 4), (1, 3, 5), (4, 5)]"
5,0.3,0.428571428571,53674803,-0,3.79008746356,0.91,0.637,0,"[(1, 3, 5), (1, 4, 5)]"
5,0.3,0.428571428571,4915,-0,2.83673469388,0.6811,0.47677,0,"[(1, 3), (1, 4), (3, 4)]"
5,0.3,0.428571428571,70451,-0,3.26530612245,0.784,0.5488,0,"[(1, 3), (1, 4), (3, 4), (5,)]"
5,0.3,0.428571428571,16847667,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (1, 4), (3, 4), (4, 5)]"
5,0.3,0.428571428571,1119027,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (1, 4), (3, 4), (3, 5)]"
5,0.3,0.428571428571,17896243,-0,3.63265306122,0.8722,0.61054,0,"[(1, 3), (1, 4), (3, 4), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286331699,-0,3.71137026239,0.8911,0.62377,0,"[(1, 3), (1, 4), (3, 4, 5)]"
5,0.3,0.428571428571,201523,-0,3.44897959184,0.8281,0.57967,0,"[(1, 3), (1, 4), (3, 4), (1, 5)]"
5,0.3,0.428571428571,16978739,-0,3.63265306122,0.8722,0.61054,0,"[(1, 3), (1, 4), (3, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,50533171,-0,3.71137026239,0.8911,0.62377,0,"[(1, 3), (3, 4), (1, 4, 5)]"
5,0.3,0.428571428571,1250099,-0,3.63265306122,0.8722,0.61054,0,"[(1, 3), (1, 4), (3, 4), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18027315,-0,3.81632653061,0.9163,0.64141,0,"[(1, 3), (1, 4), (3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286462771,-0,3.89504373178,0.9352,0.65464,0,"[(1, 3), (1, 4), (1, 5), (3, 4, 5)]"
5,0.3,0.428571428571,51581747,-0,3.89504373178,0.9352,0.65464,0,"[(1, 3), (3, 4), (3, 5), (1, 4, 5)]"
5,0.3,0.428571428571,320017203,-0,3.97376093294,0.9541,0.66787,0,"[(1, 3), (1, 4, 5), (3, 4, 5)]"
5,0.3,0.428571428571,3347251,-0,3.71137026239,0.8911,0.62377,0,"[(1, 4), (3, 4), (1, 3, 5)]"
5,0.3,0.428571428571,20124467,-0,3.89504373178,0.9352,0.65464,0,"[(1, 4), (3, 4), (1, 3, 5), (4, 5)]"
5,0.3,0.428571428571,288559923,-0,3.97376093294,0.9541,0.66787,0,"[(1, 4), (1, 3, 5), (3, 4, 5)]"
5,0.3,0.428571428571,53678899,-0,3.97376093294,0.9541,0.66787,0,"[(3, 4), (1, 3, 5), (1, 4, 5)]"
5,0.3,0.428571428571,322114355,-0,4.05247813411,0.973,0.6811,0,"[(1, 3, 5), (1, 4, 5), (3, 4, 5)]"
5,0.3,0.428571428571,13107,-0,2.91545189504,0.7,0.49,0,"[(1, 3, 4)]"
5,0.3,0.428571428571,78643,-0,3.34402332362,0.8029,0.56203,0,"[(1, 3, 4), (5,)]"
5,0.3,0.428571428571,16855859,-0,3.527696793,0.847,0.5929,0,"[(1, 3, 4), (4, 5)]"
5,0.3,0.428571428571,1127219,-0,3.527696793,0.847,0.5929,0,"[(1, 3, 4), (3, 5)]"
5,0.3,0.428571428571,17904435,-0,3.71137026239,0.8911,0.62377,0,"[(1, 3, 4), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286339891,-0,3.79008746356,0.91,0.637,0,"[(1, 3, 4), (3, 4, 5)]"
5,0.3,0.428571428571,209715,-0,3.527696793,0.847,0.5929,0,"[(1, 3, 4), (1, 5)]"
5,0.3,0.428571428571,16986931,-0,3.71137026239,0.8911,0.62377,0,"[(1, 3, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,50541363,-0,3.79008746356,0.91,0.637,0,"[(1, 3, 4), (1, 4, 5)]"
5,0.3,0.428571428571,1258291,-0,3.71137026239,0.8911,0.62377,0,"[(1, 3, 4), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18035507,-0,3.89504373178,0.9352,0.65464,0,"[(1, 3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,286470963,-0,3.97376093294,0.9541,0.66787,0,"[(1, 3, 4), (1, 5), (3, 4, 5)]"
5,0.3,0.428571428571,51589939,-0,3.97376093294,0.9541,0.66787,0,"[(1, 3, 4), (3, 5), (1, 4, 5)]"
5,0.3,0.428571428571,320025395,-0,4.05247813411,0.973,0.6811,0,"[(1, 3, 4), (1, 4, 5), (3, 4, 5)]"
5,0.3,0.428571428571,3355443,-0,3.79008746356,0.91,0.637,0,"[(1, 3, 4), (1, 3, 5)]"
5,0.3,0.428571428571,20132659,-0,3.97376093294,0.9541,0.66787,0,"[(1, 3, 4), (1, 3, 5), (4, 5)]"
5,0.3,0.428571428571,288568115,-0,4.05247813411,0.973,0.6811,0,"[(1, 3, 4), (1, 3, 5), (3, 4, 5)]"
5,0.3,0.428571428571,53687091,-0,4.05247813411,0.973,0.6811,0,"[(1, 3, 4), (1, 3, 5), (1, 4, 5)]"
5,0.3,0.428571428571,322122547,-0,4.13119533528,0.9919,0.69433,0,"[(1, 3, 4), (1, 3, 5), (1, 4, 5), (3, 4, 5)]"
5,0.3,0.428571428571,858993459,-0,4.16493127863,1,0.7,1,"[(1, 3, 4, 5)]"
5,0.3,0.428571428571,7,-0,1.85714285714,0.4459,0.31213,0,"[(1,), (2,)]"
5,0.3,0.428571428571,65543,-0,2.28571428571,0.5488,0.38416,0,"[(1,), (2,), (5,)]"
5,0.3,0.428571428571,327687,-0,2.4693877551,0.5929,0.41503,0,"[(1,), (2, 5)]"
5,0.3,0.428571428571,196615,-0,2.4693877551,0.5929,0.41503,0,"[(2,), (1, 5)]"
5,0.3,0.428571428571,458759,-0,2.65306122449,0.637,0.4459,0,"[(1, 5), (2, 5)]"
5,0.3,0.428571428571,263,-0,2.28571428571,0.5488,0.38416,0,"[(1,), (2,), (4,)]"
5,0.3,0.428571428571,65799,-0,2.71428571429,0.6517,0.45619,0,"[(1,), (2,), (4,), (5,)]"
5,0.3,0.428571428571,16843015,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (2,), (4, 5)]"
5,0.3,0.428571428571,327943,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (4,), (2, 5)]"
5,0.3,0.428571428571,17105159,-0,3.08163265306,0.7399,0.51793,0,"[(1,), (2, 5), (4, 5)]"
5,0.3,0.428571428571,196871,-0,2.89795918367,0.6958,0.48706,0,"[(2,), (4,), (1, 5)]"
5,0.3,0.428571428571,16974087,-0,3.08163265306,0.7399,0.51793,0,"[(2,), (1, 5), (4, 5)]"
5,0.3,0.428571428571,459015,-0,3.08163265306,0.7399,0.51793,0,"[(4,), (1, 5), (2, 5)]"
5,0.3,0.428571428571,17236231,-0,3.26530612245,0.784,0.5488,0,"[(1, 5), (2, 5), (4, 5)]"
5,0.3,0.428571428571,1287,-0,2.4693877551,0.5929,0.41503,0,"[(1,), (2, 4)]"
5,0.3,0.428571428571,66823,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (2, 4), (5,)]"
5,0.3,0.428571428571,16844039,-0,3.08163265306,0.7399,0.51793,0,"[(1,), (2, 4), (4, 5)]"
5,0.3,0.428571428571,328967,-0,3.08163265306,0.7399,0.51793,0,"[(1,), (2, 4), (2, 5)]"
5,0.3,0.428571428571,17106183,-0,3.26530612245,0.784,0.5488,0,"[(1,), (2, 4), (2, 5), (4, 5)]"
5,0.3,0.428571428571,84215047,-0,3.34402332362,0.8029,0.56203,0,"[(1,), (2, 4, 5)]"
5,0.3,0.428571428571,197895,-0,3.08163265306,0.7399,0.51793,0,"[(2, 4), (1, 5)]"
5,0.3,0.428571428571,16975111,-0,3.26530612245,0.784,0.5488,0,"[(2, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,460039,-0,3.26530612245,0.784,0.5488,0,"[(2, 4), (1, 5), (2, 5)]"
5,0.3,0.428571428571,17237255,-0,3.44897959184,0.8281,0.57967,0,"[(2, 4), (1, 5), (2, 5), (4, 5)]"
5,0.3,0.428571428571,84346119,-0,3.527696793,0.847,0.5929,0,"[(1, 5), (2, 4, 5)]"
5,0.3,0.428571428571,775,-0,2.4693877551,0.5929,0.41503,0,"[(2,), (1, 4)]"
5,0.3,0.428571428571,66311,-0,2.89795918367,0.6958,0.48706,0,"[(2,), (1, 4), (5,)]"
5,0.3,0.428571428571,16843527,-0,3.08163265306,0.7399,0.51793,0,"[(2,), (1, 4), (4, 5)]"
5,0.3,0.428571428571,328455,-0,3.08163265306,0.7399,0.51793,0,"[(1, 4), (2, 5)]"
5,0.3,0.428571428571,17105671,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (2, 5), (4, 5)]"
5,0.3,0.428571428571,197383,-0,3.08163265306,0.7399,0.51793,0,"[(2,), (1, 4), (1, 5)]"
5,0.3,0.428571428571,16974599,-0,3.26530612245,0.784,0.5488,0,"[(2,), (1, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,50529031,-0,3.34402332362,0.8029,0.56203,0,"[(2,), (1, 4, 5)]"
5,0.3,0.428571428571,459527,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (1, 5), (2, 5)]"
5,0.3,0.428571428571,17236743,-0,3.44897959184,0.8281,0.57967,0,"[(1, 4), (1, 5), (2, 5), (4, 5)]"
5,0.3,0.428571428571,50791175,-0,3.527696793,0.847,0.5929,0,"[(2, 5), (1, 4, 5)]"
5,0.3,0.428571428571,1799,-0,2.65306122449,0.637,0.4459,0,"[(1, 4), (2, 4)]"
5,0.3,0.428571428571,67335,-0,3.08163265306,0.7399,0.51793,0,"[(1, 4), (2, 4), (5,)]"
5,0.3,0.428571428571,16844551,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (2, 4), (4, 5)]"
5,0.3,0.428571428571,329479,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (2, 4), (2, 5)]"
5,0.3,0.428571428571,17106695,-0,3.44897959184,0.8281,0.57967,0,"[(1, 4), (2, 4), (2, 5), (4, 5)]"
5,0.3,0.428571428571,84215559,-0,3.527696793,0.847,0.5929,0,"[(1, 4), (2, 4, 5)]"
5,0.3,0.428571428571,198407,-0,3.26530612245,0.784,0.5488,0,"[(1, 4), (2, 4), (1, 5)]"
5,0.3,0.428571428571,16975623,-0,3.44897959184,0.8281,0.57967,0,"[(1, 4), (2, 4), (1, 5), (4, 5)]"
5,0.3,0.428571428571,50530055,-0,3.527696793,0.847,0.5929,0,"[(2, 4), (1, 4, 5)]"
5,0.3,0.428571428571,460551,-0,3.44897959184,0.8281,0.57967,0,"[(1, 4), (2, 4), (1, 5), (2, 5)]"
5,0.3,0.428571428571,17237767,-0,3.63265306122,0.8722,0.61054,0,"[(1, 4), (2, 4), (1, 5), (2, 5), (4, 5)]"
5,0.3,0.428571428571,84346631,-0,3.71137026239,0.8911,0.62377,0,"[(1, 4), (1, 5), (2, 4, 5)]"
5,0.3,0.428571428571,50792199,-0,3.71137026239,0.8911,0.62377,0,"[(2, 4), (2, 5), (1, 4, 5)]"
5,0.3,0.428571428571,117901063,-0,3.79008746356,0.91,0.637,0,"[(1, 4, 5), (2, 4, 5)]"
5,0.3,0.428571428571,23,-0,2.28571428571,0.5488,0.38416,0,"[(1,), (2,), (3,)]"
5,0.3,0.428571428571,65559,-0,2.71428571429,0.6517,0.45619,0,"[(1,), (2,), (3,), (5,)]"
5,0.3,0.428571428571,1114135,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (2,), (3, 5)]"
5,0.3,0.428571428571,327703,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (3,), (2, 5)]"
5,0.3,0.428571428571,1376279,-0,3.08163265306,0.7399,0.51793,0,"[(1,), (2, 5), (3, 5)]"
5,0.3,0.428571428571,196631,-0,2.89795918367,0.6958,0.48706,0,"[(2,), (3,), (1, 5)]"
5,0.3,0.428571428571,1245207,-0,3.08163265306,0.7399,0.51793,0,"[(2,), (1, 5), (3, 5)]"
5,0.3,0.428571428571,458775,-0,3.08163265306,0.7399,0.51793,0,"[(3,), (1, 5), (2, 5)]"
5,0.3,0.428571428571,1507351,-0,3.26530612245,0.784,0.5488,0,"[(1, 5), (2, 5), (3, 5)]"
5,0.3,0.428571428571,279,-0,2.71428571429,0.6517,0.45619,0,"[(1,), (2,), (3,), (4,)]"
5,0.3,0.428571428571,65815,0.2,3.14285714286,0.7546,0.52822,0,"[(1,), (2,), (3,), (4,), (5,)]"
5,0.3,0.428571428571,16843031,0.25,3.32653061224,0.7987,0.55909,0,"[(1,), (2,), (3,), (4, 5)]"
5,0.3,0.428571428571,1114391,0.25,3.32653061224,0.7987,0.55909,0,"[(1,), (2,), (4,), (3, 5)]"
5,0.3,0.428571428571,17891607,0.25,3.51020408163,0.8428,0.58996,0,"[(1,), (2,), (3, 5), (4, 5)]"
5,0.3,0.428571428571,327959,0.25,3.32653061224,0.7987,0.55909,0,"[(1,), (3,), (4,), (2, 5)]"
5,0.3,0.428571428571,17105175,0.25,3.51020408163,0.8428,0.58996,0,"[(1,), (3,), (2, 5), (4, 5)]"
5,0.3,0.428571428571,1376535,0.25,3.51020408163,0.8428,0.58996,0,"[(1,), (4,), (2, 5), (3, 5)]"
5,0.3,0.428571428571,18153751,0.25,3.69387755102,0.8869,0.62083,0,"[(1,), (2, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,196887,0.25,3.32653061224,0.7987,0.55909,0,"[(2,), (3,), (4,), (1, 5)]"
5,0.3,0.428571428571,16974103,0.25,3.51020408163,0.8428,0.58996,0,"[(2,), (3,), (1, 5), (4, 5)]"
5,0.3,0.428571428571,1245463,0.25,3.51020408163,0.8428,0.58996,0,"[(2,), (4,), (1, 5), (3, 5)]"
5,0.3,0.428571428571,18022679,0.25,3.69387755102,0.8869,0.62083,0,"[(2,), (1, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,459031,0.25,3.51020408163,0.8428,0.58996,0,"[(3,), (4,), (1, 5), (2, 5)]"
5,0.3,0.428571428571,17236247,0.25,3.69387755102,0.8869,0.62083,0,"[(3,), (1, 5), (2, 5), (4, 5)]"
5,0.3,0.428571428571,1507607,0.25,3.69387755102,0.8869,0.62083,0,"[(4,), (1, 5), (2, 5), (3, 5)]"
5,0.3,0.428571428571,18284823,0.25,3.87755102041,0.931,0.6517,0,"[(1, 5), (2, 5), (3, 5), (4, 5)]"
5,0.3,0.428571428571,4375,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (2,), (3, 4)]"
5,0.3,0.428571428571,69911,0.25,3.32653061224,0.7987,0.55909,0,"[(1,), (2,), (3, 4), (5,)]"
5,0.3,0.428571428571,16847127,0.25,3.51020408163,0.8428,0.58996,0,"[(1,), (2,), (3, 4), (4, 5)]"
5,0.3,0.428571428571,1118487,0.25,3.51020408163,0.8428,0.58996,0,"[(1,), (2,), (3, 4), (3, 5)]"
5,0.3,0.428571428571,17895703,0.285714285714,3.69387755102,0.8869,0.62083,0,"[(1,), (2,), (3, 4), (3, 5), (4, 5)]"
5,0.3,0.428571428571,1303,-0,2.89795918367,0.6958,0.48706,0,"[(1,), (3,), (2, 4)]"
5,0.3,0.428571428571,66839,0.25,3.32653061224,0.7987,0.55909,0,"[(1,), (3,), (2, 4), (5,)]"
5,0.3,0.428571428571,16844055,0.25,3.51020408163,0.8428,0.58996,0,"[(1,), (3,), (2, 4), (4, 5)]"
